gas_id,target_batch,model,budget,frozen_nrmse,light_nrmse,mae_f,mae_l,slope,d_ref,seed,ratio,mae_ratio
NOx,9,xgboost,2,0.3949161559939855,0.4489049744499884,153.43594593811036,161.3087067827866,0.5048371051806205,8.12232028972341,20260826,1.1367095714788258,1.0513097553284663
NOx,9,pls,3,0.4198521114588329,0.3403007466357158,166.5441295474486,118.7226279016866,0.5071696260447225,6.156514702260655,20260826,0.8105252715135691,0.7128598781853934
NOx,9,random_forest,3,0.3948734600821519,0.3595578213113455,154.42043999999996,122.96242166188397,0.5437899210450895,6.55760471527698,20260826,0.9105646685815271,0.7962833266236258
NOx,9,xgboost,3,0.3949161559939855,0.4486353934063819,153.43594593811036,156.04963327506184,0.4826874834488397,6.588762502333127,20260826,1.1360269429271326,1.0170343873527896
NOx,9,pls,4,0.4198521114588329,0.2897691287274396,166.5441295474486,100.60834188957604,0.5522121156949215,6.971800155567837,20260826,0.6901695164056639,0.6040941951118884
NOx,9,random_forest,4,0.3948734600821519,0.3125432170391626,154.42043999999996,105.9252583653354,0.5834751443332951,7.448650395908739,20260826,0.7915022118076489,0.685953610579891
NOx,9,xgboost,4,0.3949161559939855,0.370916171511123,153.43594593811036,127.58535852966982,0.536475735895015,7.454127409364273,20260826,0.9392276458721835,0.8315219601874284
NOx,9,pls,5,0.4198521114588329,0.2209353686076883,166.5441295474486,76.3646599323444,0.6128701558507924,6.202833975812489,20260826,0.5262218828435054,0.4585250776466908
NOx,9,random_forest,5,0.3948734600821519,0.2326040586315085,154.42043999999996,75.81000340571688,0.6380325093368306,6.629523559586569,20260826,0.5890597422858354,0.4909324400689242
NOx,9,xgboost,5,0.3949161559939855,0.2624256798744399,153.43594593811036,85.76897710153565,0.6118017022317686,6.629825790038447,20260826,0.6645098608688893,0.5589888117620839
NOx,9,pls,6,0.4198521114588329,0.1726083946658919,166.5441295474486,59.66020334503519,0.7385373879186933,6.278105206080684,20260826,0.4111171289960665,0.3582245949295856
NOx,9,random_forest,6,0.3948734600821519,0.2103847905768709,154.42043999999996,69.56774081987399,0.6721092002851701,6.863965756985515,20260826,0.5327904046351992,0.4505086296857722
NOx,9,xgboost,6,0.3949161559939855,0.2131074880253891,153.43594593811036,70.57789799998953,0.691010653882722,6.7889303654455135,20260826,0.5396271709598902,0.4599828128179149
NOx,9,pls,8,0.4198521114588329,0.1610880147662028,166.5441295474486,55.95093080504472,0.8128695921985899,5.812197537354154,20260826,0.38367799129669905,0.3359525848018812
NOx,9,random_forest,8,0.3948734600821519,0.1721848394475212,154.42043999999996,57.222797526934,0.7340580883931415,6.4281488235319095,20260826,0.43605067661852687,0.3705649169691138
NOx,9,xgboost,8,0.3949161559939855,0.1584516816933278,153.43594593811036,53.24941822110766,0.825358807385135,6.279612065223182,20260826,0.4012286640806384,0.34704656653654187
NOx,9,pls,10,0.4198521114588329,0.1588374531393632,166.5441295474486,54.85961180785825,0.8358809795328092,5.569667584860115,20260826,0.3783176237639035,0.32939985310156905
NOx,9,random_forest,10,0.3948734600821519,0.1661409981040454,154.42043999999996,54.93635431457942,0.7409980010460281,6.092337603832376,20260826,0.42074490919060603,0.3557583070905603
NOx,9,xgboost,10,0.3949161559939855,0.1510981041969447,153.43594593811036,50.89121962497286,0.8589498026824455,5.927456609348813,20260826,0.3826080597200128,0.33167729578504535
NOx,9,pls,20,0.4198521114588329,0.1506378184489391,166.5441295474486,52.3609393939337,0.98883044686602,4.477990274498684,20260826,0.3587878072722503,0.3143967880237773
NOx,9,random_forest,20,0.3948734600821519,0.1374059014853084,154.42043999999996,47.45628742472026,1.071244498801366,4.641813082531039,20260826,0.34797451684071556,0.30731869061323924
NOx,9,xgboost,20,0.3949161559939855,0.1441945259154236,153.43594593811036,51.75109358694321,1.0826902150526134,4.620937606814295,20260826,0.3651269357479,0.33728141909991183
NOx,9,pls,50,0.4198521114588329,0.149898293670142,166.5441295474486,53.56436196375946,1.0135147337541293,4.273351788056797,20260826,0.3570264137753176,0.32162263605033836
NOx,9,random_forest,50,0.3948734600821519,0.1368078753079161,154.42043999999996,47.17625646354785,1.0437201592504326,4.393089718581313,20260826,0.34646004134958513,0.3055052586532448
NOx,9,xgboost,50,0.3949161559939855,0.14324832346384,153.43594593811036,50.55254353326597,1.0096258131063012,4.326775871172452,20260826,0.36273097792945613,0.3294700158048802
NOx,10,pls,0,0.4585298388959065,0.4585298388959065,178.38243955307425,178.38243955307425,1.9284994508483544,,20260826,1.0,1.0
NOx,10,random_forest,0,0.4230235481031335,0.4230235481031335,163.53700000000003,163.53700000000003,2.206353351975146,,20260826,1.0,1.0
NOx,10,xgboost,0,0.4262639961364408,0.4262639961364408,164.0021939017556,164.0021939017556,2.0319820768553885,,20260826,1.0,1.0
NOx,10,pls,2,0.4585298388959065,0.5893398205830139,178.38243955307425,196.4480478550637,0.379411627113599,7.698827381445695,20260826,1.2852812850785995,1.1012745892883384
NOx,10,random_forest,2,0.4230235481031335,0.2811329239019282,163.53700000000003,86.95398736269263,0.5704355253464902,7.254807681618105,20260826,0.6645798446978837,0.5317083434494494
NOx,10,xgboost,2,0.4262639961364408,0.2247635807432551,164.0021939017556,66.25090024881855,0.5828522334156055,6.701558778920791,20260826,0.5272872745070207,0.40396349995479763
NOx,10,pls,3,0.4585298388959065,0.5643282252158843,178.38243955307425,193.51229533904964,0.4110550682014983,6.525137932139711,20260826,1.2307339181561874,1.084816957453224
NOx,10,random_forest,3,0.4230235481031335,0.281118377080769,163.53700000000003,86.92567540965948,0.570192375190188,6.020446773551861,20260826,0.6645454569640934,0.5315352208347924
NOx,10,xgboost,3,0.4262639961364408,0.2232270912340443,164.0021939017556,65.88160588675511,0.5913861153906191,5.5552232755582125,20260826,0.5236827253939426,0.40171173518703684
NOx,10,pls,4,0.4585298388959065,0.4204521834395134,178.38243955307425,142.8474427393463,0.4934081275440007,7.17585641685366,20260826,0.9169570827755066,0.8007931896056663
NOx,10,random_forest,4,0.4230235481031335,0.1974990145853868,163.53700000000003,60.75259705586677,0.6723308419911752,6.607484702941751,20260826,0.46687475312186727,0.37149144876001616
NOx,10,xgboost,4,0.4262639961364408,0.1977280351905814,164.0021939017556,58.5143874046212,0.6328400199846645,6.223042253816655,20260826,0.4638628572498335,0.35679027220619897
NOx,10,pls,5,0.4585298388959065,0.3662113090015919,178.38243955307425,119.33994573900462,0.5039852242320094,6.472582597168913,20260826,0.7986640736040029,0.6690117370185271
NOx,10,random_forest,5,0.4230235481031335,0.1951331256295853,163.53700000000003,59.4245226560723,0.6588314447987234,5.976589789551152,20260826,0.4612819463705403,0.36337050732294396
NOx,10,xgboost,5,0.4262639961364408,0.195856416541772,164.0021939017556,58.16681981347638,0.6427937576665175,5.668988654020828,20260826,0.45947210723159754,0.3546709859766926
NOx,10,pls,6,0.4585298388959065,0.2303430651275939,178.38243955307425,74.7631468242182,0.6846822383534106,6.485354298941921,20260826,0.5023513097473367,0.41911719007505704
NOx,10,random_forest,6,0.4230235481031335,0.1860524048278055,163.53700000000003,56.85121919541033,0.6720235205630744,6.222097361307021,20260826,0.4398157163166855,0.3476352091294956
NOx,10,xgboost,6,0.4262639961364408,0.2048749915106752,164.0021939017556,60.80078468469276,0.6306435327083573,6.031864631783987,20260826,0.4806293596635306,0.3707315325373943
NOx,10,pls,8,0.4585298388959065,0.164974763864389,178.38243955307425,58.12090257472454,1.251910601324878,6.128837621471651,20260826,0.3597906828956466,0.3258218842636233
NOx,10,random_forest,8,0.4230235481031335,0.1409388917173871,163.53700000000003,44.17261758076405,0.7850390082852888,5.882140816226472,20260826,0.3331703219581197,0.27010778955688336
NOx,10,xgboost,8,0.4262639961364408,0.1762587632817312,164.0021939017556,53.10999333020624,0.6917099203119212,5.714120281730325,20260826,0.41349671771320184,0.3238370906307596
NOx,10,pls,10,0.4585298388959065,0.1683847783732633,178.38243955307425,59.71721658164439,1.3598748877271003,5.982172944140382,20260826,0.3672275260836172,0.3347707135930086
NOx,10,random_forest,10,0.4230235481031335,0.1414404605178932,163.53700000000003,44.54357513281867,0.7891781504223768,5.751935775926739,20260826,0.3343559977975739,0.27237612976157477
NOx,10,xgboost,10,0.4262639961364408,0.1742964918299042,164.0021939017556,52.87432203757157,0.7034004456831462,5.60148239769229,20260826,0.40889329948034003,0.32240008977712564
NOx,10,pls,20,0.4585298388959065,0.1559976028588349,178.38243955307425,53.19496110605623,0.9559876621595864,5.67617159989875,20260826,0.3402125437124471,0.2982073865529185
NOx,10,random_forest,20,0.4230235481031335,0.1302802487907992,163.53700000000003,41.61572056859716,0.8342232361966635,5.552149190553627,20260826,0.3079739872046952,0.2544728139112076
NOx,10,xgboost,20,0.4262639961364408,0.1790870032103395,164.0021939017556,54.49572829435985,0.6985317305794029,5.619644264221625,20260826,0.42013166683919606,0.3322865810380875
NOx,10,pls,50,0.4585298388959065,0.1565212564754252,178.38243955307425,53.27138706776572,0.9513866228290294,4.548056671686271,20260826,0.3413545710619674,0.29863582537178973
NOx,10,random_forest,50,0.4230235481031335,0.1197518306777686,163.53700000000003,41.13483079759449,1.0576164398034522,4.398340616323521,20260826,0.2830854953932092,0.25153225751722535
NOx,10,xgboost,50,0.4262639961364408,0.1433105083976535,164.0021939017556,48.73446586853152,0.964247726554074,4.423800629689829,20260826,0.33620129707549107,0.297157402038936
NOx,11,pls,0,0.3946415121166926,0.3946415121166926,161.74976104823784,161.74976104823784,2.0058152085118874,,20260826,1.0,1.0
NOx,11,random_forest,0,0.3584895278671328,0.3584895278671328,142.42774647887322,142.42774647887322,2.23002585658095,,20260826,1.0,1.0
NOx,11,xgboost,0,0.3562231676292494,0.3562231676292494,141.66424744565722,141.66424744565722,2.046518846059445,,20260826,1.0,1.0
NOx,11,pls,2,0.3946415121166926,0.1291917043181127,161.74976104823784,49.02267321508031,0.8214511878928303,4.901552878915048,20260826,0.3273647103802695,0.3030772527723272
NOx,11,random_forest,2,0.3584895278671328,0.1881782468521715,142.42774647887322,72.42805089271691,0.8658732035512057,4.654233113412485,20260826,0.5249197876762418,0.5085248674032795
NOx,11,xgboost,2,0.3562231676292494,0.2031181574553235,141.66424744565722,79.14465684789431,0.9249311666005696,3.897950359983015,20260826,0.5701991782486343,0.5586777064428653
NOx,11,pls,3,0.3946415121166926,0.116863935237938,161.74976104823784,43.201225072130974,0.8637350757029807,4.167769408748265,20260826,0.29612681801042307,0.26708679377428746
NOx,11,random_forest,3,0.3584895278671328,0.1447141004196462,142.42774647887322,52.19975585215358,0.9335470241467804,3.828519232703103,20260826,0.4036773438840358,0.36649990709427216
NOx,11,xgboost,3,0.3562231676292494,0.1707395061302413,141.66424744565722,63.12664117909042,0.973032434108138,3.191611829221762,20260826,0.47930488987157593,0.44560742966079686
NOx,11,pls,4,0.3946415121166926,0.1182139312843766,161.74976104823784,44.03703862664309,0.9304891778002172,4.394443654661116,20260826,0.2995476341308504,0.2722541185919288
NOx,11,random_forest,4,0.3584895278671328,0.1421189291478429,142.42774647887322,51.12557542226337,0.9249815687788104,4.267296911280708,20260826,0.39643816095101264,0.35895797473596197
NOx,11,xgboost,4,0.3562231676292494,0.1612816223152404,141.66424744565722,58.84363038741045,0.94827320181868,3.681739280952545,20260826,0.45275444432378803,0.4153738960141162
NOx,11,pls,5,0.3946415121166926,0.1114115144175358,161.74976104823784,41.64228348051836,0.9768015648097276,4.156686210907777,20260826,0.2823106819654396,0.25744880988170105
NOx,11,random_forest,5,0.3584895278671328,0.1185749805427706,142.42774647887322,41.12260420376624,0.999319284427682,3.980721616212496,20260826,0.33076274570206726,0.2887260749426102
NOx,11,xgboost,5,0.3562231676292494,0.1418604760126543,141.66424744565722,49.71546494328826,0.9973523347362976,3.421064647348257,20260826,0.39823483957197336,0.3509386866461084
NOx,11,pls,6,0.3946415121166926,0.11356103633432,161.74976104823784,41.90439642340794,0.9765753765638652,4.627188406221251,20260826,0.2877574528975067,0.25906929414820584
NOx,11,random_forest,6,0.3584895278671328,0.1053921015192724,142.42774647887322,37.0745177459804,1.0486945774442495,4.595062439260895,20260826,0.29398934508997415,0.2603040395045483
NOx,11,xgboost,6,0.3562231676292494,0.1183290668948361,141.66424744565722,41.53959733947448,1.047622297649111,4.052334149821106,20260826,0.33217678592424077,0.29322569447460045
NOx,11,pls,8,0.3946415121166926,0.1128334333724659,161.74976104823784,41.59078533849601,0.964635378305998,4.390906134754215,20260826,0.2859137468009242,0.2571304283169395
NOx,11,random_forest,8,0.3584895278671328,0.1054229522632475,142.42774647887322,37.23347644831237,1.041284346758384,4.3435858380754855,20260826,0.2940754026776494,0.26142010506243135
NOx,11,xgboost,8,0.3562231676292494,0.1164974654562739,141.66424744565722,41.42631250782868,1.0564965998865192,3.906528841478605,20260826,0.3270350612836118,0.2924260231835836
NOx,11,pls,10,0.3946415121166926,0.1118371711781774,161.74976104823784,41.54214891623143,0.9979838392164604,4.239882662937569,20260826,0.2833892729082894,0.2568297390179298
NOx,11,random_forest,10,0.3584895278671328,0.106358502576093,142.42774647887322,37.74249596860367,1.0541702420141708,4.205569997540316,20260826,0.29668510321314806,0.26499398397911283
NOx,11,xgboost,10,0.3562231676292494,0.1176721109476643,141.66424744565722,42.010010039565934,1.0946021668965482,3.880970649113536,20260826,0.33033256014986456,0.29654631141623145
NOx,11,pls,20,0.3946415121166926,0.1122473151064431,161.74976104823784,42.404546657923696,1.0857621539741178,4.150148447607953,20260826,0.28442855518263976,0.26216141763126066
NOx,11,random_forest,20,0.3584895278671328,0.1075462625378309,142.42774647887322,38.31135317892742,1.0444069114645955,4.227370094354892,20260826,0.29999833796453557,0.26898798953201347
NOx,11,xgboost,20,0.3562231676292494,0.1173670758454999,141.66424744565722,41.89041117812522,1.0737980235729156,3.883785885598338,20260826,0.3294762567707371,0.2957020697420109
NOx,11,pls,50,0.3946415121166926,0.1111967297790264,161.74976104823784,41.222706406897295,0.9750803205845816,4.205609576288878,20260826,0.281766429442796,0.25485482105042273
NOx,11,random_forest,50,0.3584895278671328,0.110771049118135,142.42774647887322,39.16971697558692,0.910773553990954,4.297530612534809,20260826,0.30899382131795533,0.27501465089456495
NOx,11,xgboost,50,0.3562231676292494,0.1192654882157598,141.66424744565722,40.84085218353109,0.9182661816506232,3.98444609930707,20260826,0.33480553499509935,0.2882932914968383
NOx,12,pls,0,0.4148734594331006,0.4148734594331006,172.2606633749002,172.2606633749002,1.8010489704691843,,20260826,1.0,1.0
NOx,12,random_forest,0,0.3796635416854557,0.3796635416854557,152.4605031446541,152.4605031446541,2.021589889726621,,20260826,1.0,1.0
NOx,12,xgboost,0,0.3870422533581194,0.3870422533581194,155.0679139911004,155.0679139911004,1.8998062463342675,,20260826,1.0,1.0
NOx,12,pls,2,0.4148734594331006,0.2259776588102116,172.2606633749002,72.83496440834756,0.582780522121305,6.43871436788158,20260826,0.5446905644892213,0.4228183206855119
NOx,12,random_forest,2,0.3796635416854557,0.4195450396843639,152.4605031446541,118.43066380999764,0.3592013874592341,7.230381765832005,20260826,1.105044318508595,0.7767957035903978
NOx,12,xgboost,2,0.3870422533581194,0.3177701711387805,155.0679139911004,86.01358105042331,0.4006870758487946,6.662018849026231,20260826,0.8210219126766931,0.5546832922209799
NOx,12,pls,3,0.4148734594331006,0.2206924650377698,172.2606633749002,69.1869841340668,0.5666833086868365,5.339318480542928,20260826,0.5319512733818467,0.40164122660721113
NOx,12,random_forest,3,0.3796635416854557,0.4207926303078335,152.4605031446541,118.20966143293067,0.3542813711932286,5.8896045892764,20260826,1.1083303612450954,0.7753461322423532
NOx,12,xgboost,3,0.3870422533581194,0.3138369398622044,155.0679139911004,84.5608695794309,0.4084087212109543,5.440961193972628,20260826,0.8108596339010558,0.5453150648836611
NOx,12,pls,4,0.4148734594331006,0.1703013416217768,172.2606633749002,53.30746322285676,0.691483590520232,5.677055097523148,20260826,0.4104898439502089,0.3094581326837274
NOx,12,random_forest,4,0.3796635416854557,0.1979511513652201,152.4605031446541,56.45969317908838,0.6165388084072697,6.163490831552151,20260826,0.5213857261259471,0.37032340845366085
NOx,12,xgboost,4,0.3870422533581194,0.1882477578154808,155.0679139911004,60.201840035267466,0.673934850101526,5.622229182251696,20260826,0.48637521144571366,0.38822886363662923
NOx,12,pls,5,0.4148734594331006,0.171401794250723,172.2606633749002,53.37407003888112,0.6838625713101154,5.166074874338979,20260826,0.4131423458249972,0.3098447956323043
NOx,12,random_forest,5,0.3796635416854557,0.199767615691485,152.4605031446541,56.78469717327063,0.599315737536966,5.50886397905689,20260826,0.5261701315976998,0.37245513429398475
NOx,12,xgboost,5,0.3870422533581194,0.1923136181973102,155.0679139911004,61.49023290223242,0.6613956382159966,5.040091224629392,20260826,0.4968801636739329,0.3965374352411902
NOx,12,pls,6,0.4148734594331006,0.171559200375992,172.2606633749002,53.42302555886163,0.6832347867745281,5.339849338229349,20260826,0.41352175338093994,0.3101289900561582
NOx,12,random_forest,6,0.3796635416854557,0.2016765952154088,152.4605031446541,57.08679283506672,0.5945657476012435,5.674092210460432,20260826,0.531198213871413,0.3744366026452302
NOx,12,xgboost,6,0.3870422533581194,0.1916272560374789,155.0679139911004,60.66013583653268,0.6504224952525597,5.308377700413425,20260826,0.4951068116590659,0.39118431579607155
NOx,12,pls,8,0.4148734594331006,0.1715129196325049,172.2606633749002,53.59753792648753,0.6860521764627285,5.073474379561807,20260826,0.41341019950243835,0.3111420615502932
NOx,12,random_forest,8,0.3796635416854557,0.202892124307333,152.4605031446541,57.28957792822639,0.5917594079659001,5.26999981792618,20260826,0.5343998093855044,0.37576668544685443
NOx,12,xgboost,8,0.3870422533581194,0.1918811175135847,155.0679139911004,60.69713927390606,0.6489552066333496,4.949204264980302,20260826,0.4957627128530653,0.3914229430944017
NOx,12,pls,10,0.4148734594331006,0.1530630621769279,172.2606633749002,51.17558784723641,0.8402170977134382,4.726754981466097,20260826,0.36893915167790986,0.29708226384720354
NOx,12,random_forest,10,0.3796635416854557,0.1663358256278878,152.4605031446541,52.05147928082019,0.7819400688250924,4.866957077383551,20260826,0.43811377012779906,0.34140959925492237
NOx,12,xgboost,10,0.3870422533581194,0.1715323607110243,155.0679139911004,56.9496851173238,0.913671909000344,4.611090572585568,20260826,0.4431876861576407,0.3672564081863656
NOx,12,pls,20,0.4148734594331006,0.1497910113025183,172.2606633749002,50.88386336709705,0.8859485102044599,4.658740846699178,20260826,0.3610522869001999,0.2953887577708658
NOx,12,random_forest,20,0.3796635416854557,0.1645444498933957,152.4605031446541,51.7678443022016,0.7997566593649126,4.697696140700089,20260826,0.4333954457752959,0.33954921592436577
NOx,12,xgboost,20,0.3870422533581194,0.1724180664243406,155.0679139911004,56.61430632494371,0.8208193863436026,4.5868123728279295,20260826,0.44547608156054985,0.3650936216772278
NOx,12,pls,50,0.4148734594331006,0.1530086326742059,172.2606633749002,50.30774209616531,0.8136291866970656,4.434131688994624,20260826,0.3688079562459428,0.2920442839969672
NOx,12,random_forest,50,0.3796635416854557,0.1708825205008511,152.4605031446541,51.94195794621761,0.7305789348126589,4.4823171313149786,20260826,0.4500893600218905,0.34069124051712746
NOx,12,xgboost,50,0.3870422533581194,0.1756598689114519,155.0679139911004,57.272940821734416,0.7594772348084154,4.378315503102884,20260826,0.4538519176843432,0.36934101547932996
NOx,13,pls,0,0.35562241604763,0.35562241604763,144.42586300697673,144.42586300697673,1.9065977675715475,,20260826,1.0,1.0
NOx,13,random_forest,0,0.3219926180879939,0.3219926180879939,127.35669540229888,127.35669540229888,2.0536338469567896,,20260826,1.0,1.0
NOx,13,xgboost,0,0.3319397410356828,0.3319397410356828,131.8424634823854,131.8424634823854,1.985880731552383,,20260826,1.0,1.0
NOx,13,pls,2,0.35562241604763,0.1649244092435422,144.42586300697673,59.63713998722743,0.646665020219687,6.154142628026515,20260826,0.46376269267979214,0.4129256266541856
NOx,13,random_forest,2,0.3219926180879939,0.1159043295546888,127.35669540229888,39.9888633594093,0.81356497702139,5.926485517064797,20260826,0.35995958616360124,0.31399105663892307
NOx,13,xgboost,2,0.3319397410356828,0.134828911575529,131.8424634823854,46.64582963100417,0.7858334485462392,5.855302403145336,20260826,0.40618490318408484,0.35379974250281065
NOx,13,pls,3,0.35562241604763,0.1466736702143689,144.42586300697673,51.80422474610654,0.686690302416786,5.0624187449596745,20260826,0.4124421397404945,0.3586907750975603
NOx,13,random_forest,3,0.3219926180879939,0.1386255586843422,127.35669540229888,49.521398165195095,0.7698624169565611,4.706723583196988,20260826,0.4305240272510183,0.3888401627316501
NOx,13,xgboost,3,0.3319397410356828,0.1422460211687356,131.8424634823854,49.98343237525864,0.7694016207496235,4.704709718641355,20260826,0.42852965036640334,0.37911482427614523
NOx,13,pls,4,0.35562241604763,0.1433137235648031,144.42586300697673,50.841047624922965,0.7004447850529549,5.859545661246033,20260826,0.40299406645279773,0.3520217678911637
NOx,13,random_forest,4,0.3219926180879939,0.1382171295026643,127.35669540229888,48.12215996714548,0.7198013569042028,5.860590053770484,20260826,0.42925558456403,0.3778533968326948
NOx,13,xgboost,4,0.3319397410356828,0.142475653848234,131.8424634823854,48.82441681964978,0.7200145534486876,5.873767502081551,20260826,0.429221440625629,0.37032391181140883
NOx,13,pls,5,0.35562241604763,0.1520203024107622,144.42586300697673,54.96924167534015,0.6854262011963199,5.275049815893311,20260826,0.4274767156140165,0.3806052498553169
NOx,13,random_forest,5,0.3219926180879939,0.13506015387034,127.35669540229888,46.78986914512219,0.7265677580218821,5.287853640391553,20260826,0.4194510876439747,0.36739229922165206
NOx,13,xgboost,5,0.3319397410356828,0.1304241311364932,131.8424634823854,44.01983845755699,0.7584233619844548,5.377380419922997,20260826,0.3929150837123564,0.3338820990965342
NOx,13,pls,6,0.35562241604763,0.1472510309351115,144.42586300697673,53.28034518059575,0.7198895632157465,5.279936098414724,20260826,0.41406566147222157,0.36891138519990674
NOx,13,random_forest,6,0.3219926180879939,0.1347413081912942,127.35669540229888,46.15630521717076,0.7189575610033047,5.467842652225745,20260826,0.4184608609706456,0.36241757900022903
NOx,13,xgboost,6,0.3319397410356828,0.1300163224578866,131.8424634823854,43.98062842627762,0.7617614510117691,5.47564866869468,20260826,0.3916865213313224,0.3335846984697277
NOx,13,pls,8,0.35562241604763,0.1328420069235367,144.42586300697673,47.06994627751577,0.7569218050842128,5.087009249003344,20260826,0.373547900607437,0.3259107842425839
NOx,13,random_forest,8,0.3219926180879939,0.112791409756282,127.35669540229888,38.04946784408723,0.8072851296684399,5.29889551005914,20260826,0.35029191174022023,0.29876299572547177
NOx,13,xgboost,8,0.3319397410356828,0.1264917688479069,131.8424634823854,42.4805793657434,0.7757635094200932,5.278665549140503,20260826,0.3810684687926816,0.32220711175818517
NOx,13,pls,10,0.35562241604763,0.1242791533272636,144.42586300697673,43.457586651997126,0.791776258887415,4.972577051339455,20260826,0.3494694027122811,0.3008989231374566
NOx,13,random_forest,10,0.3219926180879939,0.1098371995184179,127.35669540229888,37.28449453849053,0.842402311560586,5.206627716003783,20260826,0.34111713545060734,0.29275645399493866
NOx,13,xgboost,10,0.3319397410356828,0.1202597927812149,131.8424634823854,41.29926951438704,0.8428484783443578,5.28070639494044,20260826,0.36229404893187295,0.313247101302114
NOx,13,pls,20,0.35562241604763,0.1081399966400395,144.42586300697673,37.62507245237746,1.080433351410628,4.845007553630565,20260826,0.30408655855247285,0.2605147836337313
NOx,13,random_forest,20,0.3219926180879939,0.1007264573737889,127.35669540229888,35.07159303129335,1.072747133571936,4.813166057889814,20260826,0.31282225652223633,0.2753808342820764
NOx,13,xgboost,20,0.3319397410356828,0.1101772296995157,131.8424634823854,38.14428240973584,0.9758010625463828,4.904487006915149,20260826,0.33191936993067633,0.2893171244091024
NOx,13,pls,50,0.35562241604763,0.1069566459796101,144.42586300697673,37.162905126214376,1.0339532253195076,4.0507991597046775,20260826,0.3007590105492252,0.25731475202899884
NOx,13,random_forest,50,0.3219926180879939,0.0998321708266623,127.35669540229888,34.84604330107928,1.0142375294282728,4.052355150269197,20260826,0.31004490543749125,0.2736098262522151
NOx,13,xgboost,50,0.3319397410356828,0.1106609561579268,131.8424634823854,38.38984431744233,0.9606998369094042,4.126344821241727,20260826,0.33337664183461235,0.29117966475627444
CO,4,pls,0,0.0506517826155352,0.0506517826155352,0.2328642775825584,0.2328642775825584,1.035541088893389,,11,1.0,1.0
CO,4,random_forest,0,0.0537510601181445,0.0537510601181445,0.2460746268656716,0.2460746268656717,0.9613081964077456,,11,1.0,1.0000000000000004
CO,4,xgboost,0,0.05664102517755,0.05664102517755,0.2480618978910778,0.2480618978910778,0.9533671363776406,,11,1.0,1.0
CO,4,pls,2,0.0506517826155352,0.0512125483256292,0.2328642775825584,0.2472105359263053,0.9677720631236252,-0.4223664623186112,11,1.0110709965402485,1.0616078107500222
CO,4,random_forest,2,0.0537510601181445,0.0508597180435895,0.2460746268656717,0.227520458350696,1.0006617506981887,-0.6240173050919291,11,0.9462086502442957,0.9245994243644465
CO,4,xgboost,2,0.05664102517755,0.0548738007561253,0.2480618978910778,0.2409979874803355,0.997878400921426,-0.6765926507319723,11,0.9687995685832829,0.9715235976552754
CO,4,pls,3,0.0506517826155352,0.0542645040286203,0.2328642775825584,0.2618266271054505,0.9207177562684036,0.1219974480454262,11,1.07132466473109,1.1243743773135146
CO,4,random_forest,3,0.0537510601181445,0.0506295862338893,0.2460746268656717,0.2247661990239522,0.993319567717134,-0.662131566305929,11,0.9419272126467048,0.9134066436953232
CO,4,xgboost,3,0.05664102517755,0.0540480529139223,0.2480618978910778,0.2303657483266383,0.9811957707876416,-0.6692882400458269,11,0.9542209510597728,0.9286623632452826
CO,4,pls,4,0.0506517826155352,0.0548512719550617,0.2328642775825584,0.2663514888621736,0.8942924115716816,0.1695437212618415,11,1.0829090137143267,1.1438057035937716
CO,4,random_forest,4,0.0537510601181445,0.0611682391831577,0.2460746268656716,0.2880643756443608,0.9382746737134278,0.1464345031119498,11,1.1379913074962669,1.1706382706479153
CO,4,xgboost,4,0.05664102517755,0.060481578663678,0.2480618978910778,0.2723122577273771,0.9360813862055688,-0.2067499818118712,11,1.0678051549047567,1.09775930944037
CO,4,pls,5,0.0506517826155352,0.0523988171160756,0.2328642775825584,0.2543103711163052,0.9396352762372324,0.1732643929519175,11,1.034491076331923,1.0920969663375846
CO,4,random_forest,5,0.0537510601181445,0.0645101257673868,0.2460746268656717,0.3150570921067198,0.9631813000429672,0.163972218456291,11,1.200164715367361,1.2803314836628994
CO,4,xgboost,5,0.05664102517755,0.0616875702887226,0.2480618978910778,0.2826617205676567,0.9465268973466112,-0.2361988814441994,11,1.0890969945433266,1.139480601296421
CO,4,pls,6,0.0506517826155352,0.050555885892674,0.2328642775825584,0.2422785679823604,0.967925433988846,0.0984100033676897,11,0.9981067453521016,1.0404282292566935
CO,4,random_forest,6,0.0537510601181445,0.0606413817322639,0.2460746268656717,0.2936109302247619,0.9816816184750798,0.0688017344801833,11,1.128189501732143,1.1931784026844814
CO,4,xgboost,6,0.05664102517755,0.0586563963953868,0.2480618978910778,0.2655308754841534,0.9642188600328732,-0.2737998661750009,11,1.0355814749383385,1.0704218493109574
CO,4,pls,8,0.0506517826155352,0.0509746964405509,0.2328642775825584,0.2448944441639444,0.9535602753456808,0.1424059874042289,11,1.0063751719750267,1.051661709156403
CO,4,random_forest,8,0.0537510601181445,0.0551296868202147,0.2460746268656717,0.2558426095603884,0.972298532243077,0.0507667397097078,11,1.025648363009771,1.0396952047398569
CO,4,xgboost,8,0.05664102517755,0.0551110986408687,0.2480618978910778,0.2355584035093499,0.9561455043602356,0.014612228498499,11,0.9729890740521467,0.9495952643754338
CO,4,pls,10,0.0506517826155352,0.0514533506725523,0.2328642775825584,0.2441599879860611,0.9692877994210498,0.155399226231186,11,1.015825071016775,1.0485076995096339
